ITEM_ID,ITEM_START,COICOP2,COICOP3,COICOP4,COICOP5,Category1,Category2,ITEM_DESC,WEIGHT\SIZE,AVERAGE_PRICE
CP0116601,202502,Preserved fruit and fruit-based products,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Frozen food,Frozen fruit,,2.465
CP0116701,202502,Dried fruit and nuts,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,"Fruit, dried and dehydrated",,2.229
CP0116901,202502,Preserved fruit and fruit-based products,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Canned fruit,,1.17
CP0116902,202502,Fresh or chilled fruit,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Fresh fruit,Mixed fresh fruit preparations,,2.29
CP0116999,202502,Dried fruit and nuts,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Other fruit and nut preparations,,1.631
CP0117101,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Cauliflowers, broccoli and other brassicas, fresh or chilled",,
CP0117199,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Other leafy or stem vegetables, fresh or chilled",,0.92
CP0117201,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Chilies and peppers, fresh or chilled",,1.165
CP0117202,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Courgettes and other gourds, fresh or chilled",,
CP0117203,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Tomatoes, fresh or chilled",,3.169
CP0117301,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Green leguminous vegetables, fresh or chilled",,4.399
CP0117401,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Carrots, turnips and similar products, fresh or chilled",,0.784
CP0117402,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Onions and other bulbs, fresh or chilled",,1.045
CP0117403,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Mushrooms, fresh or chilled",,3.515
CP0117404,202502,Fresh/chill veg other than potatoes & other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Fresh vegetables,"Vegetable mixes and salad bags, fresh or chilled",,
CP0117501,202502,Potatoes,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Potatoes,"Potatoes, not sweet",,
CP0117502,202502,Other tubers and products of tuber vegetables,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Potatoes,"Potatoes, sweet",,
CP0117801,202502,Frozen vegetables other than potatoes&other tubers,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Frozen food,"Vegetables, frozen",,
CP0117901,202502,Dried vegetables; other preserved or processed vegetables,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,"Vegetables, tubers and pulses, canned or jarred (excl. pickled vegetables)",,
CP0117902,202502,Potatoes,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Potatoes,"Chips and other potato products, frozen",,2.551
CP0117903,202502,Crisps,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Crisps,"Crisps, potato",,
CP0117904,202502,Crisps,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Crisps,"Crisps, corn",,0.85
CP0117905,202502,Crisps,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Crisps,"Crisps, other vegetables",,2.423
CP0117906,202502,Dried vegetables; other preserved or processed vegetables,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Other food,Vegetarian and vegan meat substitutes,,
CP0117998,202502,Dried vegetables; other preserved or processed vegetables,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,"Sauces, pickles, chutney",Pickled vegetables,,1.913
CP0118101,202502,Sugar,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Sugar,,1.108
CP0118301,202502,Jams; marmalades and honey,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,"Jams, marmalades and honey                                                                 ",Jams and marmalade,,1.398
CP0118302,202502,Jams; marmalades and honey,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,"Jams, marmalades and honey                                                                 ",Honey,,2.398
CP0118401,202502,Margarine and other vegetable fats,Oils and fats,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Peanut and other nut butters,,2.037
CP0118501,202502,Chocolate,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Chocolate and sweets,"Chocolate, no additional filling (excl. assortment and cooking)",,
CP0118502,202502,Chocolate,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Chocolate and sweets,"Chocolate, assortment (e.g. selection box)",,
CP0118503,202502,Confectionery products,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Chocolate and sweets,"Chocolate, wafer or other filling (excl. assortment and cooking)",,
CP0118601,202502,Edible ices and ice cream,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Frozen food,Ice cream tubs (incl. yoghurt),,3.422
CP0118602,202502,Edible ices and ice cream,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Frozen food,"Ice cream bars, lollies and cones",,0.966
CP0118901,202502,Confectionery products,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Chocolate and sweets,"Sweets, mints and chewing gum",,
CP0118902,202502,Confectionery products,"Sugar, jam, syrups, chocolate and confectionery",Food,Food and non-alcoholic beverages,Food and drink,Chocolate and sweets,"Sweets, soft and hard (excl. mints and chewing gum)",,
CP0119101,202502,Ready-made meals,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,"Pre-cooked dishes based on meat, fish, vegetables, pasta or other cereals, chilled or frozen",,
CP0119103,202502,Potatoes,Vegetables including potatoes and tubers,Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,"Prepared potato side dishes, chilled or frozen",,1.023
CP0119104,202502,Pizza and quiche,Bread and cereals,Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,Pizza,,4.205
CP0119105,202502,Pizza and quiche,Bread and cereals,Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,Quiche and savoury tarts,,2.751
CP0119106,202502,Other food products nec,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,Ready-made soups,,1.283
CP0119107,202502,Other bakery products,Bread and cereals,Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,Yorkshire puddings,,2.013
CP0119202,202502,Other milk products,"Milk, cheese and eggs",Food,Food and non-alcoholic beverages,Food and drink,Other food,Baby formula,,11.817
CP0119302,202502,Sauces; condiments,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Condiments,,
CP0119304,202502,Sauces; condiments,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Pre-made food,Pre-made sauces (e.g. bolognese),,2.041
CP0119401,202502,Sauces; condiments,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Spices and culinary herbs (excl. seeds),,1.393
CP0119402,202502,Dried fruit and nuts,Fruit,Food,Food and non-alcoholic beverages,Food and drink,Store cupboard,Edible Seeds,,1.472
CP0121001,202502,Fruit and vegetable juices,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,"Fruit juices and smoothies, not from concentrate",,
CP0121002,202502,Fruit and vegetable juices,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,"Fruit juices, from concentrate",,2.479
CP0121003,202502,Fruit and vegetable juices,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Fruit squashes and cordials,,1.81
CP0122001,202502,Coffee,"Coffee, tea and cocoa",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Coffee,,
CP0123001,202502,Tea,"Coffee, tea and cocoa",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,"Black tea, bags or leaves",,
CP0123002,202502,Tea,"Coffee, tea and cocoa",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,"Flavoured tea, bags or leaves (e.g. green tea)",,2.448
CP0124001,202502,Cocoa and powdered chocolate,"Coffee, tea and cocoa",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Cocoa drinks,,3.633
CP0125001,202502,Mineral or spring waters,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Water,,
CP0126001,202502,Soft drinks,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Cola and lemonade,,
CP0126099,202502,Soft drinks,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Other fizzy drinks,,
CP0129001,202502,Other food products nec,Food products (nec),Food,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Protein powder and protein shakes,,26.302
CP0129002,202502,Soft drinks,"Mineral waters, soft drinks and juices",Non-alcoholic beverages,Food and non-alcoholic beverages,Food and drink,Soft drinks                                                                                ,Energy drinks,,1.776
CP0211001,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, gin",,17.104
CP0211002,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, whisky",,17.276
CP0211003,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, vodka",,16.932
CP0211004,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, rum",,16.899
CP0211005,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, brandy and cognac",,20.453
CP0211006,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,Pre-mixed spirit-based beverages,,2.187
CP0211007,202502,Spirits,Spirits,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Spirits, liqueur",,17.941
CP0212101,202502,Wine from grapes,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Wine, white",,
CP0212102,202502,Wine from grapes,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Wine, red",,
CP0212103,202502,Wine from grapes,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Wine, rose",,6.948
CP0212104,202502,Wine from grapes,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Wine, champagne and sparkling",,
CP0212105,202502,Fortified wines,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Wine, fortified (incl. sherry and port)",,11.885
CP0212201,202502,Wine from other fruits,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Cider, apple",,4.993
CP0212202,202502,Wine from other fruits,Wine,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Cider, flavoured",,2.469
CP0213001,202502,Other alcoholic beer,Beer,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Beer, pale ales and bitters",,4.981
CP0213002,202502,Lager beer,Beer,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Beer, lager",,
CP0213003,202502,Other alcoholic beer,Beer,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Beer, ale",,2.167
CP0213004,202502,Other alcoholic beer,Beer,Alcoholic beverages,Alcoholic beverages and tobacco,Food and drink,Alcohol,"Beer, stout",,5.999
CP0230101,202502,Cigarettes,Tobacco,Tobacco,Alcoholic beverages and tobacco,Tobacco,Cigars and cigrettes,Cigarettes,,
CP0230201,202502,Cigars,Tobacco,Tobacco,Alcoholic beverages and tobacco,Tobacco,Cigars and cigrettes,Cigars,,8.636
CP0230901,202502,Other tobacco products,Tobacco,Tobacco,Alcoholic beverages and tobacco,Tobacco,Other tobacco products,"Tobacco, loose",,25.465
CP0230902,202502,Other tobacco products,Tobacco,Tobacco,Alcoholic beverages and tobacco,Tobacco,Other tobacco products,"Vaping products and refills, cartridges",,3.623
CP0230903,202502,Other tobacco products,Tobacco,Tobacco,Alcoholic beverages and tobacco,Tobacco,Other tobacco products,"Vaping products and refills, liquids",,
CP0711201,202502,Second Hand Cars,Second Hand Cars,Purchase of vehicles,Transport,Transport,Vehicle,Second-Hand Petrol Cars,,
CP0711202,202502,Second Hand Cars,Second Hand Cars,Purchase of vehicles,Transport,Transport,Vehicle,Second-Hand Diesel Cars,,
CP0731101,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, GB Peak",,
CP0731102,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, GB Off-peak",,
CP0731103,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, GB Super off-peak",,
CP0731104,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, GB Advance",,
CP0731105,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, GB Short season",,
CP0731106,202502,Passenger transport by train,Passenger transport by railway,Transport services,Transport,Transport,Services,"Rail Fares, NI all",,
